"Device Name","T38"
"Device Model","Kestrel DROP 2"
"Serial Number","2815469"
"FORMATTED DATE_TIME","Temperature","Relative Humidity","Heat Index","Dew Point","Data Type","Record name","Start time","Duration (H:M:S)","Location description","Location address","Location coordinates","Notes"
"YYYY-MM-DD HH:MM:SS","°F","%","°F","°F"
"2023-08-19 02:40:00 a.m.","61,5","90,0","62,1","58,6","point"
"2023-08-19 02:50:00 a.m.","61,3","90,6","61,7","58,5","point"
"2023-08-19 03:00:00 a.m.","61,1","91,1","61,5","58,5","point"
"2023-08-19 03:10:00 a.m.","60,9","91,7","61,3","58,4","point"
"2023-08-19 03:20:00 a.m.","60,7","92,3","61,3","58,4","point"
"2023-08-19 03:30:00 a.m.","60,6","92,7","61,3","58,5","point"
"2023-08-19 03:40:00 a.m.","60,9","93,1","61,5","58,9","point"
"2023-08-19 03:50:00 a.m.","61,2","92,8","61,9","59,1","point"
"2023-08-19 04:00:00 a.m.","61,4","92,5","62,1","59,2","point"
"2023-08-19 04:10:00 a.m.","61,5","92,5","62,2","59,3","point"
"2023-08-19 04:20:00 a.m.","61,6","92,6","62,2","59,5","point"
"2023-08-19 04:30:00 a.m.","61,9","92,5","62,6","59,7","point"
"2023-08-19 04:40:00 a.m.","62,0","92,7","62,6","59,9","point"
"2023-08-19 04:50:00 a.m.","62,1","92,7","62,8","60,0","point"
"2023-08-19 05:00:00 a.m.","62,3","92,8","63,0","60,1","point"
"2023-08-19 05:10:00 a.m.","62,3","92,8","63,0","60,2","point"
"2023-08-19 05:20:00 a.m.","62,5","92,7","63,1","60,4","point"
"2023-08-19 05:30:00 a.m.","62,6","92,6","63,1","60,4","point"
"2023-08-19 05:40:00 a.m.","62,6","92,5","63,3","60,4","point"
"2023-08-19 05:50:00 a.m.","62,8","92,3","63,3","60,5","point"
"2023-08-19 06:00:00 a.m.","62,7","91,9","63,3","60,4","point"
"2023-08-19 06:10:00 a.m.","62,8","92,0","63,5","60,4","point"
"2023-08-19 06:20:00 a.m.","62,3","93,2","63,0","60,3","point"
"2023-08-19 06:30:00 a.m.","61,9","94,8","62,8","60,4","point"
"2023-08-19 06:40:00 a.m.","61,5","95,8","62,6","60,3","point"
"2023-08-19 06:50:00 a.m.","61,2","97,0","62,2","60,3","point"
"2023-08-19 07:00:00 a.m.","61,4","97,5","62,6","60,7","point"
"2023-08-19 07:10:00 a.m.","61,5","97,9","62,8","60,9","point"
"2023-08-19 07:20:00 a.m.","61,6","98,1","62,8","61,0","point"
"2023-08-19 07:30:00 a.m.","61,8","98,0","63,0","61,2","point"
"2023-08-19 07:40:00 a.m.","61,8","97,2","62,8","61,0","point"
"2023-08-19 07:50:00 a.m.","61,8","97,1","62,8","61,0","point"
"2023-08-19 08:00:00 a.m.","61,9","97,4","63,0","61,1","point"
"2023-08-19 08:10:00 a.m.","61,8","97,3","62,8","61,1","point"
"2023-08-19 08:20:00 a.m.","61,9","97,2","63,0","61,1","point"
"2023-08-19 08:30:00 a.m.","62,0","97,3","63,0","61,2","point"
"2023-08-19 08:40:00 a.m.","62,2","96,9","63,1","61,3","point"
"2023-08-19 08:50:00 a.m.","62,4","95,9","63,5","61,3","point"
"2023-08-19 09:00:00 a.m.","63,1","94,5","63,9","61,5","point"
"2023-08-19 09:10:00 a.m.","63,1","93,2","63,7","61,1","point"
"2023-08-19 09:20:00 a.m.","63,1","92,5","63,7","60,9","point"
"2023-08-19 09:30:00 a.m.","62,7","92,5","63,3","60,5","point"
"2023-08-19 09:40:00 a.m.","62,6","92,8","63,1","60,4","point"
"2023-08-19 09:50:00 a.m.","62,7","93,2","63,3","60,7","point"
"2023-08-19 10:00:00 a.m.","63,1","92,6","63,7","60,9","point"
"2023-08-19 10:10:00 a.m.","63,4","92,4","64,0","61,1","point"
"2023-08-19 10:20:00 a.m.","63,7","91,8","64,2","61,3","point"
"2023-08-19 10:30:00 a.m.","64,2","90,1","64,6","61,2","point"
"2023-08-19 10:40:00 a.m.","64,1","89,3","64,4","60,8","point"
"2023-08-19 10:50:00 a.m.","64,2","88,8","64,4","60,8","point"
"2023-08-19 11:00:00 a.m.","64,6","88,1","64,8","61,1","point"
"2023-08-19 11:10:00 a.m.","65,3","86,9","65,7","61,3","point"
"2023-08-19 11:20:00 a.m.","65,8","86,2","65,8","61,5","point"
"2023-08-19 11:30:00 a.m.","66,3","84,0","66,4","61,3","point"
"2023-08-19 11:40:00 a.m.","66,3","83,5","66,4","61,1","point"
"2023-08-19 11:50:00 a.m.","67,0","82,6","67,3","61,6","point"
"2023-08-19 12:00:00 p.m.","67,2","81,1","67,5","61,2","point"
"2023-08-19 12:10:00 p.m.","67,7","80,1","68,0","61,4","point"
"2023-08-19 12:20:00 p.m.","68,2","78,8","68,7","61,4","point"
"2023-08-19 12:30:00 p.m.","67,4","80,1","67,5","61,0","point"
"2023-08-19 12:40:00 p.m.","66,3","82,4","66,2","60,8","point"
"2023-08-19 12:50:00 p.m.","67,3","79,8","67,5","60,8","point"
"2023-08-19 01:00:00 p.m.","67,4","78,1","67,3","60,4","point"
"2023-08-19 01:10:00 p.m.","67,4","77,5","67,3","60,2","point"
"2023-08-19 01:20:00 p.m.","66,7","78,1","66,4","59,6","point"
"2023-08-19 01:30:00 p.m.","65,7","80,2","65,5","59,5","point"
"2023-08-19 01:40:00 p.m.","65,2","82,7","65,1","59,8","point"
"2023-08-19 01:50:00 p.m.","64,7","85,0","64,6","60,1","point"
"2023-08-19 02:00:00 p.m.","64,2","87,1","64,4","60,3","point"
"2023-08-19 02:10:00 p.m.","64,4","88,5","64,6","60,9","point"
"2023-08-19 02:20:00 p.m.","64,0","89,4","64,2","60,8","point"
"2023-08-19 02:30:00 p.m.","63,5","89,8","63,9","60,5","point"
"2023-08-19 02:40:00 p.m.","63,6","90,8","64,0","60,9","point"
"2023-08-19 02:50:00 p.m.","63,5","91,0","64,0","60,8","point"
"2023-08-19 03:00:00 p.m.","63,2","92,1","63,9","60,9","point"
"2023-08-19 03:10:00 p.m.","62,8","92,4","63,5","60,5","point"
"2023-08-19 03:20:00 p.m.","62,7","93,5","63,3","60,8","point"
"2023-08-19 03:30:00 p.m.","62,4","94,6","63,3","60,9","point"
"2023-08-19 03:40:00 p.m.","62,5","95,1","63,3","61,1","point"
"2023-08-19 03:50:00 p.m.","62,4","95,4","63,1","61,1","point"
"2023-08-19 04:00:00 p.m.","62,3","94,8","63,1","60,8","point"
"2023-08-19 04:10:00 p.m.","62,4","95,4","63,1","61,1","point"
"2023-08-19 04:20:00 p.m.","62,0","95,3","62,8","60,7","point"
"2023-08-19 04:30:00 p.m.","61,7","95,7","62,6","60,5","point"
"2023-08-19 04:40:00 p.m.","61,5","96,1","62,4","60,4","point"
"2023-08-19 04:50:00 p.m.","61,4","96,9","62,4","60,5","point"
"2023-08-19 05:00:00 p.m.","61,5","97,7","62,6","60,8","point"
"2023-08-19 05:10:00 p.m.","61,2","97,7","62,4","60,5","point"
"2023-08-19 05:20:00 p.m.","61,5","97,9","62,6","60,9","point"
"2023-08-19 05:30:00 p.m.","61,5","96,3","62,4","60,4","point"
"2023-08-19 05:40:00 p.m.","61,4","95,5","62,2","60,1","point"
"2023-08-19 05:50:00 p.m.","61,2","95,2","62,1","59,8","point"
"2023-08-19 06:00:00 p.m.","61,5","95,7","62,4","60,3","point"
"2023-08-19 06:10:00 p.m.","61,8","95,0","62,6","60,3","point"
"2023-08-19 06:20:00 p.m.","61,6","94,6","62,4","60,0","point"
"2023-08-19 06:30:00 p.m.","61,8","95,1","62,6","60,3","point"
"2023-08-19 06:40:00 p.m.","61,6","95,2","62,4","60,2","point"
"2023-08-19 06:50:00 p.m.","61,6","95,5","62,4","60,2","point"
"2023-08-19 07:00:00 p.m.","61,5","96,0","62,4","60,3","point"
"2023-08-19 07:10:00 p.m.","61,4","96,7","62,4","60,5","point"
"2023-08-19 07:20:00 p.m.","61,4","97,4","62,4","60,7","point"
"2023-08-19 07:30:00 p.m.","61,2","97,7","62,4","60,6","point"
"2023-08-19 07:40:00 p.m.","61,0","98,1","61,9","60,4","point"
